TIPO_ELECCION;AÑO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;SECCION;MESA;COD_CAND;VOTOS_CAND
4;2015;5;1;8;9;59;5;43;A;85164;9
4;2015;5;1;8;9;59;5;43;A;85373;11
4;2015;5;1;8;9;59;5;43;B;81456;77
4;2015;5;1;8;9;59;5;43;B;82734;56
4;2015;5;1;8;9;59;5;43;B;84120;7
4;2015;5;1;8;9;59;5;43;B;84253;74
4;2015;5;1;8;9;59;5;43;B;84319;75
4;2015;5;1;8;9;59;5;43;B;84582;8
4;2015;5;1;8;9;59;5;43;B;84811;0
4;2015;5;1;8;9;59;5;43;B;85164;17
4;2015;5;1;8;9;59;5;43;B;85373;3
4;2015;5;1;8;9;59;5;44;U;81456;67
4;2015;5;1;8;9;59;5;44;U;82734;140
4;2015;5;1;8;9;59;5;44;U;84120;5
4;2015;5;1;8;9;59;5;44;U;84253;85
4;2015;5;1;8;9;59;5;44;U;84319;147
4;2015;5;1;8;9;59;5;44;U;84582;14
4;2015;5;1;8;9;59;5;44;U;84811;14
4;2015;5;1;8;9;59;5;44;U;85164;12
4;2015;5;1;8;9;59;5;44;U;85373;16
4;2015;5;1;8;9;59;5;45;A;81456;65
4;2015;5;1;8;9;59;5;45;A;82734;82
4;2015;5;1;8;9;59;5;45;A;84120;6
4;2015;5;1;8;9;59;5;45;A;84253;82
4;2015;5;1;8;9;59;5;45;A;84319;106
4;2015;5;1;8;9;59;5;45;A;84582;11
4;2015;5;1;8;9;59;5;45;A;84811;2
4;2015;5;1;8;9;59;5;45;A;85164;11
4;2015;5;1;8;9;59;5;45;A;85373;3
4;2015;5;1;8;9;59;5;45;B;81456;52
4;2015;5;1;8;9;59;9;38;U;84120;3
4;2015;5;1;8;9;59;9;38;U;84253;115
4;2015;5;1;8;9;59;9;38;U;84319;149
4;2015;5;1;8;9;59;9;38;U;84582;14
4;2015;5;1;8;9;59;9;38;U;84811;3
4;2015;5;1;8;9;59;9;38;U;85164;14
4;2015;5;1;8;9;59;9;38;U;85373;5
4;2015;5;1;8;9;59;9;39;U;81456;58
4;2015;5;1;8;9;59;9;39;U;82734;156
4;2015;5;1;8;9;59;9;39;U;84120;7
4;2015;5;1;8;9;59;9;39;U;84253;95
4;2015;5;1;8;9;59;9;39;U;84319;156
4;2015;5;1;8;9;59;9;39;U;84582;16
4;2015;5;1;8;9;59;9;39;U;84811;5
4;2015;5;1;8;9;59;9;39;U;85164;13
4;2015;5;1;8;9;59;9;39;U;85373;7
4;2015;5;1;8;9;59;9;40;A;81456;39
4;2015;5;1;8;9;59;9;40;A;82734;78
4;2015;5;1;8;9;59;9;40;A;84120;9
4;2015;5;1;8;9;59;9;40;A;84253;66
4;2015;5;1;8;9;59;9;40;A;84319;107
4;2015;5;1;8;9;59;9;40;A;84582;12
4;2015;5;1;8;9;59;9;40;A;84811;4
4;2015;5;1;8;9;59;9;40;A;85164;9
4;2015;5;1;8;9;59;9;40;A;85373;4
4;2015;5;1;8;9;59;9;40;B;81456;59
4;2015;5;1;8;9;59;9;40;B;82734;84
4;2015;5;1;8;9;59;9;40;B;84120;7
4;2015;5;1;8;9;59;9;40;B;84253;57
4;2015;5;1;8;9;59;9;40;B;84319;124
4;2015;5;1;8;9;59;9;40;B;84582;8
4;2015;5;1;8;9;59;9;40;B;84811;1
4;2015;5;1;8;9;59;9;40;B;85164;7
4;2015;5;1;8;9;59;9;40;B;85373;2
4;2015;5;1;8;9;59;9;41;A;81456;67
4;2015;5;1;8;9;59;9;41;A;82734;108
4;2015;5;1;8;9;59;9;41;A;84120;12
4;2015;5;1;8;9;59;9;41;A;84253;121
4;2015;5;1;8;9;59;9;41;A;84319;144
4;2015;5;1;8;9;59;9;41;A;84582;9
4;2015;5;1;8;9;59;9;41;A;84811;1
4;2015;5;1;8;9;59;9;41;A;85164;16
4;2015;5;1;8;9;59;9;41;A;85373;7
4;2015;5;1;8;9;59;9;41;B;81456;85
4;2015;5;1;8;9;59;9;41;B;82734;90
4;2015;5;1;8;9;59;9;41;B;84120;2
4;2015;5;1;8;9;59;9;41;B;84253;136
4;2015;5;1;8;9;59;9;41;B;84319;126
4;2015;5;1;8;9;59;9;41;B;84582;9
4;2015;5;1;8;9;59;9;41;B;84811;1
4;2015;5;1;8;9;59;9;41;B;85164;21
4;2015;5;1;8;9;59;9;41;B;85373;8
4;2015;5;1;8;9;59;9;42;U;81456;100
4;2015;5;1;8;9;59;9;42;U;82734;162
4;2015;5;1;8;9;59;9;42;U;84120;7
4;2015;5;1;8;9;59;9;42;U;84253;118
4;2015;5;1;8;9;59;9;42;U;84319;132
4;2015;5;1;8;9;59;9;42;U;84582;24
4;2015;5;1;8;9;59;9;42;U;84811;3
4;2015;5;1;8;9;59;9;42;U;85164;16
4;2015;5;1;8;9;59;9;42;U;85373;10
4;2015;5;1;8;9;59;9;43;A;81456;129
4;2015;5;1;8;9;59;9;43;A;82734;118
4;2015;5;1;8;9;59;9;43;A;84120;6
4;2015;5;1;8;9;59;3;2;U;84319;69
4;2015;5;1;8;9;59;3;2;U;84582;14
4;2015;5;1;8;9;59;3;2;U;84811;3
4;2015;5;1;8;9;59;3;2;U;85164;15
4;2015;5;1;8;9;59;3;2;U;85373;11
4;2015;5;1;8;9;59;3;3;A;81456;32
4;2015;5;1;8;9;59;3;3;A;82734;69
4;2015;5;1;8;9;59;3;3;A;84120;1
4;2015;5;1;8;9;59;3;3;A;84253;85
4;2015;5;1;8;9;59;3;3;A;84319;77
4;2015;5;1;8;9;59;3;3;A;84582;5
4;2015;5;1;8;9;59;3;3;A;84811;1
4;2015;5;1;8;9;59;3;3;A;85164;10
4;2015;5;1;8;9;59;3;3;A;85373;2
4;2015;5;1;8;9;59;3;3;B;81456;54
4;2015;5;1;8;9;59;3;3;B;82734;89
4;2015;5;1;8;9;59;3;3;B;84120;6
4;2015;5;1;8;9;59;3;3;B;84253;106
4;2015;5;1;8;9;59;3;3;B;84319;104
4;2015;5;1;8;9;59;3;3;B;84582;9
4;2015;5;1;8;9;59;3;3;B;84811;1
4;2015;5;1;8;9;59;3;3;B;85164;10
4;2015;5;1;8;9;59;3;3;B;85373;6
4;2015;5;1;8;9;59;3;4;U;81456;36
4;2015;5;1;8;9;59;3;4;U;82734;62
4;2015;5;1;8;9;59;3;4;U;84120;2
4;2015;5;1;8;9;59;3;4;U;84253;141
4;2015;5;1;8;9;59;3;4;U;84319;105
4;2015;5;1;8;9;59;3;4;U;84582;7
4;2015;5;1;8;9;59;3;4;U;84811;0
4;2015;5;1;8;9;59;3;4;U;85164;7
4;2015;5;1;8;9;59;3;4;U;85373;6
4;2015;5;1;8;9;59;3;5;A;81456;65
4;2015;5;1;8;9;59;3;5;A;82734;142
4;2015;5;1;8;9;59;3;5;A;84120;11
4;2015;5;1;8;9;59;3;5;A;84253;99
4;2015;5;1;8;9;59;3;5;A;84319;93
4;2015;5;1;8;9;59;3;5;A;84582;11
4;2015;5;1;8;9;59;3;5;A;84811;6
4;2015;5;1;8;9;59;3;5;A;85164;15
4;2015;5;1;8;9;59;3;5;A;85373;6
4;2015;5;1;8;9;59;3;5;B;81456;85
4;2015;5;1;8;9;59;3;5;B;82734;126
4;2015;5;1;8;9;59;3;5;B;84120;5
4;2015;5;1;8;9;59;3;5;B;84253;126
4;2015;5;1;8;9;59;3;5;B;84319;126
4;2015;5;1;8;9;59;3;5;B;84582;20
4;2015;5;1;8;9;59;3;5;B;84811;4
4;2015;5;1;8;9;59;3;5;B;85164;24
4;2015;5;1;8;9;59;3;5;B;85373;17
4;2015;5;1;8;9;59;3;6;A;81456;60
4;2015;5;1;8;9;59;3;6;A;82734;125
4;2015;5;1;8;9;59;3;6;A;84120;12
4;2015;5;1;8;9;59;3;6;A;84253;147
4;2015;5;1;8;9;59;3;6;A;84319;125
4;2015;5;1;8;9;59;3;6;A;84582;14
4;2015;5;1;8;9;59;3;6;A;84811;3
4;2015;5;1;8;9;59;3;6;A;85164;18
4;2015;5;1;8;9;59;5;17;U;85164;11
4;2015;5;1;8;9;59;5;17;U;85373;10
4;2015;5;1;8;9;59;5;18;U;81456;86
4;2015;5;1;8;9;59;5;18;U;82734;64
4;2015;5;1;8;9;59;5;18;U;84120;0
4;2015;5;1;8;9;59;5;18;U;84253;249
4;2015;5;1;8;9;59;5;18;U;84319;43
4;2015;5;1;8;9;59;5;18;U;84582;11
4;2015;5;1;8;9;59;5;18;U;84811;2
4;2015;5;1;8;9;59;5;18;U;85164;10
4;2015;5;1;8;9;59;5;18;U;85373;15
4;2015;5;1;8;9;59;5;19;U;81456;48
4;2015;5;1;8;9;59;5;19;U;82734;107
4;2015;5;1;8;9;59;5;19;U;84120;1
4;2015;5;1;8;9;59;5;19;U;84253;202
4;2015;5;1;8;9;59;5;19;U;84319;89
4;2015;5;1;8;9;59;5;19;U;84582;13
4;2015;5;1;8;9;59;5;19;U;84811;6
4;2015;5;1;8;9;59;5;19;U;85164;11
4;2015;5;1;8;9;59;5;19;U;85373;13
4;2015;5;1;8;9;59;5;20;U;81456;48
4;2015;5;1;8;9;59;5;20;U;82734;112
4;2015;5;1;8;9;59;5;20;U;84120;1
4;2015;5;1;8;9;59;5;20;U;84253;150
4;2015;5;1;8;9;59;5;20;U;84319;114
4;2015;5;1;8;9;59;5;20;U;84582;5
4;2015;5;1;8;9;59;5;20;U;84811;8
4;2015;5;1;8;9;59;5;20;U;85164;15
4;2015;5;1;8;9;59;5;20;U;85373;12
4;2015;5;1;8;9;59;5;21;U;81456;44
4;2015;5;1;8;9;59;5;21;U;82734;97
4;2015;5;1;8;9;59;5;21;U;84120;2
4;2015;5;1;8;9;59;5;21;U;84253;215
4;2015;5;1;8;9;59;5;21;U;84319;86
4;2015;5;1;8;9;59;5;21;U;84582;20
4;2015;5;1;8;9;59;5;21;U;84811;2
4;2015;5;1;8;9;59;5;21;U;85164;12
4;2015;5;1;8;9;59;5;21;U;85373;14
4;2015;5;1;8;9;59;5;22;A;81456;43
4;2015;5;1;8;9;59;5;22;A;82734;45
4;2015;5;1;8;9;59;5;22;A;84120;4
4;2015;5;1;8;9;59;5;22;A;84253;130
4;2015;5;1;8;9;59;5;22;A;84319;60
4;2015;5;1;8;9;59;5;22;A;84582;12
4;2015;5;1;8;9;59;5;22;A;84811;1
4;2015;5;1;8;9;59;5;22;A;85164;4
4;2015;5;1;8;9;59;5;22;A;85373;9
4;2015;5;1;8;9;59;5;22;B;81456;39
4;2015;5;1;8;9;59;5;22;B;82734;36
4;2015;5;1;8;9;59;5;22;B;84120;2
4;2015;5;1;8;9;59;5;22;B;84253;127
4;2015;5;1;8;9;59;5;22;B;84319;66
4;2015;5;1;8;9;59;5;22;B;84582;8
4;2015;5;1;8;9;59;5;22;B;84811;6
4;2015;5;1;8;9;59;5;22;B;85164;5
4;2015;5;1;8;9;59;5;22;B;85373;11
4;2015;5;1;8;9;59;5;23;U;81456;73
4;2015;5;1;8;9;59;5;23;U;82734;77
4;2015;5;1;8;9;59;5;23;U;84120;6
4;2015;5;1;8;9;59;5;23;U;84253;207
4;2015;5;1;8;9;59;5;23;U;84319;104
4;2015;5;1;8;9;59;5;23;U;84582;14
4;2015;5;1;8;9;59;5;23;U;84811;9
4;2015;5;1;8;9;59;5;23;U;85164;11
4;2015;5;1;8;9;59;5;23;U;85373;7
4;2015;5;1;8;9;59;5;24;A;81456;58
4;2015;5;1;8;9;59;5;24;A;82734;143
4;2015;5;1;8;9;59;5;24;A;84120;7
4;2015;5;1;8;9;59;5;24;A;84253;92
4;2015;5;1;8;9;59;5;24;A;84319;136
4;2015;5;1;8;9;59;5;24;A;84582;15
4;2015;5;1;8;9;59;5;24;A;84811;2
4;2015;5;1;8;9;59;5;24;A;85164;10
4;2015;5;1;8;9;59;5;24;A;85373;11
4;2015;5;1;8;9;59;5;24;B;81456;57
4;2015;5;1;8;9;59;5;24;B;82734;123
4;2015;5;1;8;9;59;5;45;B;82734;104
4;2015;5;1;8;9;59;5;45;B;84120;5
4;2015;5;1;8;9;59;5;45;B;84253;86
4;2015;5;1;8;9;59;5;45;B;84319;113
4;2015;5;1;8;9;59;5;45;B;84582;12
4;2015;5;1;8;9;59;5;45;B;84811;1
4;2015;5;1;8;9;59;5;45;B;85164;14
4;2015;5;1;8;9;59;5;45;B;85373;8
4;2015;5;1;8;9;59;5;46;U;81456;88
4;2015;5;1;8;9;59;5;46;U;82734;113
4;2015;5;1;8;9;59;5;46;U;84120;5
4;2015;5;1;8;9;59;5;46;U;84253;129
4;2015;5;1;8;9;59;5;46;U;84319;134
4;2015;5;1;8;9;59;5;46;U;84582;17
4;2015;5;1;8;9;59;5;46;U;84811;5
4;2015;5;1;8;9;59;5;46;U;85164;10
4;2015;5;1;8;9;59;5;46;U;85373;4
4;2015;5;1;8;9;59;5;47;A;81456;100
4;2015;5;1;8;9;59;5;47;A;82734;162
4;2015;5;1;8;9;59;5;47;A;84120;8
4;2015;5;1;8;9;59;5;47;A;84253;85
4;2015;5;1;8;9;59;5;47;A;84319;131
4;2015;5;1;8;9;59;5;47;A;84582;16
4;2015;5;1;8;9;59;5;47;A;84811;3
4;2015;5;1;8;9;59;5;47;A;85164;18
4;2015;5;1;8;9;59;5;47;A;85373;4
4;2015;5;1;8;9;59;5;47;B;81456;114
4;2015;5;1;8;9;59;5;47;B;82734;177
4;2015;5;1;8;9;59;5;47;B;84120;4
4;2015;5;1;8;9;59;5;47;B;84253;94
4;2015;5;1;8;9;59;5;47;B;84319;129
4;2015;5;1;8;9;59;5;47;B;84582;12
4;2015;5;1;8;9;59;5;47;B;84811;5
4;2015;5;1;8;9;59;5;47;B;85164;21
4;2015;5;1;8;9;59;5;47;B;85373;8
4;2015;5;1;8;9;59;5;48;U;81456;89
4;2015;5;1;8;9;59;5;48;U;82734;139
4;2015;5;1;8;9;59;5;48;U;84120;2
4;2015;5;1;8;9;59;5;48;U;84253;150
4;2015;5;1;8;9;59;5;48;U;84319;102
4;2015;5;1;8;9;59;5;48;U;84582;22
4;2015;5;1;8;9;59;5;48;U;84811;2
4;2015;5;1;8;9;59;5;48;U;85164;10
4;2015;5;1;8;9;59;5;48;U;85373;14
4;2015;5;1;8;9;59;5;49;U;81456;109
4;2015;5;1;8;9;59;9;43;A;84253;95
4;2015;5;1;8;9;59;9;43;A;84319;123
4;2015;5;1;8;9;59;9;43;A;84582;6
4;2015;5;1;8;9;59;9;43;A;84811;0
4;2015;5;1;8;9;59;9;43;A;85164;17
4;2015;5;1;8;9;59;9;43;A;85373;8
4;2015;5;1;8;9;59;9;43;B;81456;124
4;2015;5;1;8;9;59;9;43;B;82734;140
4;2015;5;1;8;9;59;9;43;B;84120;7
4;2015;5;1;8;9;59;9;43;B;84253;124
4;2015;5;1;8;9;59;9;43;B;84319;152
4;2015;5;1;8;9;59;9;43;B;84582;12
4;2015;5;1;8;9;59;9;43;B;84811;4
4;2015;5;1;8;9;59;9;43;B;85164;9
4;2015;5;1;8;9;59;9;43;B;85373;9
4;2015;5;1;8;9;59;9;44;A;81456;40
4;2015;5;1;8;9;59;9;44;A;82734;94
4;2015;5;1;8;9;59;9;44;A;84120;6
4;2015;5;1;8;9;59;9;44;A;84253;77
4;2015;5;1;8;9;59;9;44;A;84319;102
4;2015;5;1;8;9;59;9;44;A;84582;12
4;2015;5;1;8;9;59;9;44;A;84811;3
4;2015;5;1;8;9;59;9;44;A;85164;10
4;2015;5;1;8;9;59;9;44;A;85373;10
4;2015;5;1;8;9;59;9;44;B;81456;62
4;2015;5;1;8;9;59;9;44;B;82734;89
4;2015;5;1;8;9;59;9;44;B;84120;4
4;2015;5;1;8;9;59;9;44;B;84253;72
4;2015;5;1;8;9;59;9;44;B;84319;78
4;2015;5;1;8;9;59;9;44;B;84582;7
4;2015;5;1;8;9;59;9;44;B;84811;3
4;2015;5;1;8;9;59;9;44;B;85164;7
4;2015;5;1;8;9;59;9;44;B;85373;5
