TIPO_ELECCION;AÑO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;SECCION;MESA;CENSO;CENSO_ESCR_CERA;CENSO_CERE_ESCR;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;REFR_SI;REFR_NO;DATOS_OFICIALES
4;2015;5;1;17;46;250;13;4;A;467;467;3;0;213;256;6;2;296;0;0;S
4;2015;5;1;17;46;250;13;4;B;527;527;5;0;214;262;2;4;330;0;0;S
4;2015;5;1;17;46;250;13;5;A;581;581;4;0;277;401;6;4;461;0;0;S
4;2015;5;1;17;46;250;13;5;B;647;647;6;0;286;397;5;3;449;0;0;S
4;2015;5;1;17;46;250;13;7;U;725;725;7;0;352;435;6;6;525;0;0;S
4;2015;5;1;17;46;250;13;8;A;467;467;5;0;218;272;2;1;353;0;0;S
4;2015;5;1;17;46;250;13;8;B;608;608;2;0;262;340;5;1;461;0;0;S
4;2015;5;1;17;46;250;13;9;U;664;664;4;0;282;375;5;0;467;0;0;S
4;2015;5;1;17;46;250;13;10;A;530;530;1;0;230;323;3;3;418;0;0;S
4;2015;5;1;17;46;250;13;10;B;703;703;1;0;297;424;5;7;539;0;0;S
4;2015;5;1;17;46;250;13;11;U;589;589;3;0;253;326;9;7;415;0;0;S
4;2015;5;1;17;46;250;13;12;A;748;748;5;0;296;396;11;8;527;0;0;S
4;2015;5;1;17;46;250;13;12;B;825;825;9;0;377;509;7;4;627;0;0;S
4;2015;5;1;17;46;250;13;13;U;720;720;7;0;322;437;10;8;552;0;0;S
4;2015;5;1;17;46;250;13;14;A;533;533;7;0;228;306;0;1;395;0;0;S
4;2015;5;1;17;46;250;13;14;B;660;660;3;0;292;375;8;3;509;0;0;S
4;2015;5;1;17;46;250;13;15;U;848;848;5;0;365;482;5;2;576;0;0;S
4;2015;5;1;17;46;250;13;16;A;548;548;9;0;174;232;0;2;301;0;0;S
4;2015;5;1;17;46;250;13;16;B;492;492;7;0;168;214;3;1;281;0;0;S
4;2015;5;1;17;46;250;13;17;A;526;526;3;0;217;304;3;3;385;0;0;S
4;2015;5;1;17;46;250;13;17;B;544;544;3;0;237;322;4;3;400;0;0;S
4;2015;5;1;17;46;250;13;19;U;782;782;3;0;358;454;4;3;566;0;0;S
4;2015;5;1;17;46;250;13;20;U;589;589;4;0;296;359;6;8;458;0;0;S
4;2015;5;1;17;46;250;13;21;U;947;947;11;0;437;582;8;6;723;0;0;S
4;2015;5;1;17;46;250;13;22;U;996;996;6;0;432;616;4;14;778;0;0;S
4;2015;5;1;17;46;250;13;23;A;604;604;3;0;227;333;6;3;453;0;0;S
4;2015;5;1;17;46;250;13;23;B;677;677;7;0;299;420;6;2;529;0;0;S
4;2015;5;1;17;46;250;13;24;A;658;658;4;0;285;401;4;1;513;0;0;S
4;2015;5;1;17;46;250;13;24;B;691;691;3;0;300;404;5;4;523;0;0;S
4;2015;5;1;17;46;250;13;25;A;585;585;2;0;231;321;3;1;417;0;0;S
4;2015;5;1;17;46;250;13;25;B;953;953;9;0;380;411;9;2;728;0;0;S
4;2015;5;1;17;46;190;1;48;A;517;517;6;0;201;260;7;3;341;0;0;S
4;2015;5;1;17;46;190;1;48;B;568;568;6;0;228;300;3;2;391;0;0;S
4;2015;5;1;17;46;191;1;1;A;655;655;32;0;269;385;8;33;447;0;0;S
4;2015;5;1;17;46;191;1;1;B;745;745;42;0;338;465;14;25;528;0;0;S
4;2015;5;1;17;46;191;1;1;C;729;729;51;0;349;464;5;40;516;0;0;S
4;2015;5;1;17;46;192;1;1;U;765;765;5;0;365;490;7;17;543;0;0;S
4;2015;5;1;17;46;193;1;1;A;512;512;1;0;222;289;1;1;378;0;0;S
4;2015;5;1;17;46;193;1;1;B;691;691;3;0;330;430;7;3;526;0;0;S
4;2015;5;1;17;46;193;1;2;A;477;477;12;0;177;235;3;0;334;0;0;S
4;2015;5;1;17;46;193;1;2;B;620;620;8;0;248;322;1;2;427;0;0;S
4;2015;5;1;17;46;193;1;3;U;807;807;1;0;341;434;5;9;549;0;0;S
4;2015;5;1;17;46;193;1;4;U;664;664;5;0;329;397;3;17;453;0;0;S
4;2015;5;1;17;46;193;1;5;A;790;790;2;0;376;483;3;8;607;0;0;S
4;2015;5;1;17;46;193;1;5;B;925;925;4;0;445;562;7;13;708;0;0;S
4;2015;5;1;17;46;193;1;6;A;658;658;2;0;275;375;5;4;502;0;0;S
4;2015;5;1;17;46;193;1;6;B;797;797;9;0;350;442;11;3;597;0;0;S
4;2015;5;1;17;46;193;1;7;A;842;842;3;0;365;474;12;5;641;0;0;S
4;2015;5;1;17;46;193;1;7;B;991;991;4;0;419;567;16;4;778;0;0;S
4;2015;5;1;17;46;194;1;1;A;569;570;1;0;272;337;5;8;410;0;0;S
4;2015;5;1;17;46;194;1;1;B;718;718;1;0;319;390;6;15;486;0;0;S
4;2015;5;1;17;46;194;1;2;A;555;555;1;0;247;316;4;5;409;0;0;S
4;2015;5;1;17;46;194;1;2;B;708;708;3;0;312;398;7;6;507;0;0;S
4;2015;5;1;17;46;194;1;3;A;597;597;1;0;297;370;8;4;441;0;0;S
4;2015;5;1;17;46;194;1;3;B;668;668;3;0;331;409;8;10;481;0;0;S
4;2015;5;1;17;46;194;1;4;U;831;831;5;0;400;506;7;15;600;0;0;S
4;2015;5;1;17;46;194;1;5;U;852;852;3;0;445;538;7;12;630;0;0;S
4;2015;5;1;17;46;194;1;6;U;767;767;1;0;349;431;7;8;506;0;0;S
4;2015;5;1;17;46;194;1;7;A;652;654;4;0;247;309;6;1;386;0;0;S
4;2015;5;1;17;46;194;1;7;B;876;876;3;0;338;428;9;4;538;0;0;S
4;2015;5;1;17;46;250;19;9;U;633;633;1;0;441;490;5;12;555;0;0;S
4;2015;5;1;17;46;250;19;11;U;605;605;6;0;224;306;7;4;363;0;0;S
4;2015;5;1;17;46;250;19;12;A;548;548;5;0;175;258;6;3;309;0;0;S
4;2015;5;1;17;46;250;19;12;B;564;564;5;0;227;306;6;9;341;0;0;S
4;2015;5;1;17;46;250;19;13;A;549;549;2;0;247;309;2;5;379;0;0;S
4;2015;5;1;17;46;250;19;13;B;629;629;4;0;262;346;7;6;424;0;0;S
4;2015;5;1;17;46;250;19;14;A;540;540;2;0;241;305;2;1;367;0;0;S
4;2015;5;1;17;46;250;19;14;B;670;670;2;0;271;357;6;4;460;0;0;S
4;2015;5;1;17;46;250;19;15;U;852;852;7;0;355;471;8;5;591;0;0;S
4;2015;5;1;17;46;250;19;16;A;528;528;1;0;225;301;4;5;352;0;0;S
4;2015;5;1;17;46;250;19;16;B;591;591;7;0;267;319;4;3;381;0;0;S
4;2015;5;1;17;46;251;1;1;A;800;800;20;0;461;605;11;30;650;0;0;S
4;2015;5;1;17;46;251;1;1;B;578;578;30;0;321;409;11;11;471;0;0;S
4;2015;5;1;17;46;251;1;2;A;660;660;22;0;354;483;6;38;534;0;0;S
4;2015;5;1;17;46;251;1;2;B;560;560;18;0;304;390;6;15;450;0;0;S
4;2015;5;1;17;46;254;1;1;A;670;670;22;0;361;466;9;12;529;0;0;S
4;2015;5;1;17;46;254;1;1;B;397;397;6;0;162;229;14;8;285;0;0;S
4;2015;5;1;17;46;255;1;1;U;948;948;45;0;373;579;13;14;704;0;0;S
4;2015;5;1;17;46;255;1;2;A;451;451;13;0;249;305;4;6;346;0;0;S
4;2015;5;1;17;46;255;1;2;B;640;640;8;0;353;457;9;9;514;0;0;S
4;2015;5;1;17;46;255;1;3;A;478;478;23;0;248;329;5;3;371;0;0;S
4;2015;5;1;17;46;255;1;3;B;735;735;23;0;386;498;10;6;565;0;0;S
4;2015;5;1;17;46;256;1;1;A;879;879;15;0;411;558;6;11;663;0;0;S
4;2015;5;1;17;46;256;1;1;B;917;917;31;0;456;593;8;20;697;0;0;S
4;2015;5;1;17;46;256;1;2;A;781;781;18;0;359;509;2;6;617;0;0;S
4;2015;5;1;17;46;256;1;2;B;789;789;16;0;332;491;4;7;617;0;0;S
4;2015;5;1;17;46;256;1;3;A;877;877;5;0;359;505;7;7;639;0;0;S
4;2015;5;1;17;46;256;1;3;B;888;888;12;0;348;511;8;7;647;0;0;S
4;2015;5;1;17;46;256;1;4;A;915;915;28;0;355;441;9;2;536;0;0;S
4;2015;5;1;17;46;256;1;4;B;929;929;33;0;347;445;6;4;550;0;0;S
4;2015;5;1;17;46;257;1;1;A;743;743;4;0;376;469;10;10;553;0;0;S
4;2015;5;1;17;46;257;1;1;B;825;825;5;0;418;510;10;6;617;0;0;S
4;2015;5;1;17;46;257;1;2;A;817;817;9;0;402;556;14;8;634;0;0;S
4;2015;5;1;17;46;257;1;2;B;824;823;1;0;414;611;13;6;655;0;0;S
4;2015;5;1;17;3;26;1;1;A;627;627;43;0;310;390;8;25;446;0;0;S
4;2015;5;1;17;3;26;1;1;B;670;670;46;0;322;414;15;33;469;0;0;S
4;2015;5;1;17;3;28;1;1;A;525;519;6;0;278;371;2;6;461;0;0;S
4;2015;5;1;17;3;28;1;1;B;510;448;10;0;269;357;3;5;440;0;0;S
4;2015;5;1;17;3;29;1;1;U;344;344;103;0;166;203;0;6;240;0;0;S
4;2015;5;1;17;3;30;1;1;A;396;396;161;0;181;249;4;5;285;0;0;S
4;2015;5;1;17;3;30;1;1;B;436;436;140;0;216;268;2;5;323;0;0;S
4;2015;5;1;17;3;31;1;1;U;780;780;18;0;314;410;8;11;513;0;0;S
4;2015;5;1;17;3;31;1;2;A;477;477;38;0;149;211;3;34;238;0;0;S
4;2015;5;1;17;3;31;1;2;B;449;449;47;0;162;213;7;8;263;0;0;S
4;2015;5;1;17;3;31;1;3;U;739;739;40;0;306;381;10;2;468;0;0;S
4;2015;5;1;17;3;31;1;4;U;810;810;43;0;284;348;11;4;460;0;0;S
4;2015;5;1;17;3;31;1;5;U;603;603;32;0;211;299;1;6;359;0;0;S
4;2015;5;1;17;3;31;1;6;A;706;706;20;0;220;321;4;4;416;0;0;S
4;2015;5;1;14;20;64;4;2;A;491;491;1;0;206;270;4;10;309;0;0;S
4;2015;5;1;14;20;64;4;2;B;529;529;1;0;189;258;4;5;291;0;0;S
4;2015;5;1;14;20;64;4;3;U;617;617;1;0;276;357;6;3;414;0;0;S
4;2015;5;1;14;20;64;4;4;A;605;605;1;0;238;317;2;6;379;0;0;S
4;2015;5;1;14;20;64;4;4;B;624;624;2;0;280;367;2;11;418;0;0;S
4;2015;5;1;14;20;64;4;5;A;477;477;4;0;180;228;4;3;262;0;0;S
4;2015;5;1;14;20;64;4;5;B;426;426;3;0;143;183;1;5;224;0;0;S
4;2015;5;1;14;20;65;1;1;A;528;528;0;0;219;265;9;6;337;0;0;S
4;2015;5;1;14;20;65;1;1;B;511;511;1;0;216;274;9;5;332;0;0;S
4;2015;5;1;14;20;65;1;2;U;851;851;5;0;376;461;15;9;549;0;0;S
4;2015;5;1;14;20;65;2;1;A;584;584;2;0;228;306;10;6;355;0;0;S
4;2015;5;1;14;20;65;2;1;B;571;571;0;0;202;275;3;6;329;0;0;S
4;2015;5;1;14;20;66;1;1;U;456;456;1;0;209;270;52;28;234;0;0;S
4;2015;5;1;14;20;67;1;1;U;523;523;1;0;177;229;8;0;296;0;0;S
4;2015;5;1;14;20;67;1;2;A;636;636;2;0;257;350;9;3;401;0;0;S
4;2015;5;1;14;20;67;1;2;B;598;598;3;0;227;300;9;1;367;0;0;S
4;2015;5;1;14;20;67;1;3;U;676;677;1;0;276;392;9;8;426;0;0;S
4;2015;5;1;14;20;67;1;4;A;882;882;2;0;314;418;15;6;502;0;0;S
4;2015;5;1;14;20;67;1;4;B;849;849;2;0;308;425;7;5;514;0;0;S
4;2015;5;1;14;20;67;1;5;A;545;545;2;0;200;272;3;0;341;0;0;S
4;2015;5;1;14;20;67;1;5;B;552;552;1;0;200;286;7;3;359;0;0;S
4;2015;5;1;14;20;67;1;6;A;818;818;0;0;341;449;7;6;548;0;0;S
4;2015;5;1;14;20;67;1;6;B;801;801;1;0;329;402;12;5;488;0;0;S
4;2015;5;1;14;20;67;1;7;U;777;777;1;0;290;367;5;5;474;0;0;S
4;2015;5;1;14;20;67;1;8;U;695;695;6;0;220;330;5;1;371;0;0;S
4;2015;5;1;14;20;67;1;9;A;639;639;1;0;218;284;6;2;370;0;0;S
4;2015;5;1;14;20;67;1;9;B;583;583;1;0;205;283;6;0;351;0;0;S
4;2015;5;1;14;20;67;1;10;U;552;552;3;0;193;278;5;5;341;0;0;S
4;2015;5;1;14;20;67;1;13;U;751;751;1;0;283;354;8;4;427;0;0;S
4;2015;5;1;14;20;67;1;14;A;481;481;3;0;160;200;3;4;242;0;0;S
4;2015;5;1;14;20;67;1;14;B;480;480;2;0;163;231;1;3;267;0;0;S
4;2015;5;1;14;20;67;1;15;U;860;860;3;0;281;370;9;8;452;0;0;S
4;2015;5;1;14;20;67;1;16;U;571;571;1;0;227;280;3;8;340;0;0;S
4;2015;5;1;14;20;67;1;17;U;695;695;9;0;239;339;8;2;405;0;0;S
4;2015;5;1;14;20;67;1;18;U;608;608;3;0;194;271;3;3;326;0;0;S
4;2015;5;1;14;20;67;1;19;A;783;783;2;0;244;341;13;0;439;0;0;S
4;2015;5;1;14;20;67;1;19;B;832;832;3;0;258;361;12;4;447;0;0;S
4;2015;5;1;14;20;67;1;20;A;487;487;3;0;191;249;5;4;288;0;0;S
4;2015;5;1;14;20;67;1;20;B;482;483;1;0;213;260;8;5;291;0;0;S
4;2015;5;1;14;20;67;1;22;A;662;662;0;0;261;330;5;7;395;0;0;S
4;2015;5;1;14;20;67;1;22;B;656;656;2;0;265;345;9;0;425;0;0;S
4;2015;5;1;14;20;67;1;23;A;511;511;0;0;205;239;1;7;294;0;0;S
4;2015;5;1;14;20;67;1;23;B;513;513;1;0;199;255;4;2;300;0;0;S
4;2015;5;1;14;20;67;1;24;A;500;500;2;0;170;241;2;2;298;0;0;S
4;2015;5;1;14;20;67;1;24;B;505;505;2;0;160;232;4;3;280;0;0;S
4;2015;5;1;14;20;67;1;25;A;505;505;0;0;170;220;11;5;265;0;0;S
4;2015;5;1;14;20;67;1;25;B;525;525;0;0;181;255;9;3;294;0;0;S
4;2015;5;1;14;20;67;1;26;A;661;661;0;0;222;310;6;7;381;0;0;S
4;2015;5;1;14;20;67;1;26;B;620;620;1;0;204;284;7;6;343;0;0;S
4;2015;5;1;14;20;67;1;27;A;674;674;1;0;268;361;1;7;397;0;0;S
4;2015;5;1;13;31;201;6;4;A;358;358;0;0;161;208;3;2;245;0;0;S
4;2015;5;1;13;31;201;6;4;B;391;391;3;0;157;214;3;4;258;0;0;S
4;2015;5;1;13;31;201;6;5;A;403;403;3;0;173;222;7;5;270;0;0;S
4;2015;5;1;13;31;201;6;5;B;439;439;2;0;187;231;5;5;286;0;0;S
4;2015;5;1;13;31;201;6;6;A;411;411;4;0;184;237;1;2;297;0;0;S
4;2015;5;1;13;31;201;6;6;B;397;397;1;0;175;233;0;0;289;0;0;S
4;2015;5;1;13;31;201;6;7;A;743;743;0;0;337;437;5;5;523;0;0;S
4;2015;5;1;13;31;201;6;7;B;735;735;3;0;345;451;12;7;535;0;0;S
4;2015;5;1;13;31;201;6;9;U;634;634;5;0;250;328;5;2;416;0;0;S
4;2015;5;1;13;31;201;6;10;A;539;539;1;0;226;313;7;0;386;0;0;S
4;2015;5;1;13;31;201;6;10;B;483;483;3;0;198;266;3;1;332;0;0;S
4;2015;5;1;13;31;201;6;11;U;604;604;2;0;198;299;3;3;343;0;0;S
4;2015;5;1;13;31;201;6;12;A;621;621;1;0;244;343;2;8;453;0;0;S
4;2015;5;1;13;31;201;6;12;B;605;605;2;0;252;344;1;4;459;0;0;S
4;2015;5;1;13;31;201;6;13;A;417;417;2;0;179;214;1;1;269;0;0;S
4;2015;5;1;13;31;201;6;13;B;434;434;2;0;174;211;2;3;263;0;0;S
4;2015;5;1;13;31;201;6;14;U;726;726;2;0;323;416;4;1;503;0;0;S
4;2015;5;1;13;31;201;6;15;A;541;541;1;0;208;279;10;11;351;0;0;S
4;2015;5;1;13;31;201;6;15;B;518;518;6;0;201;258;6;2;339;0;0;S
4;2015;5;1;13;31;201;6;16;A;799;799;12;0;337;441;9;2;569;0;0;S
4;2015;5;1;13;31;201;6;16;B;876;876;4;0;357;453;7;7;612;0;0;S
4;2015;5;1;13;31;201;7;1;A;462;462;0;0;169;221;1;0;290;0;0;S
4;2015;5;1;13;31;201;7;1;B;438;438;1;0;175;228;7;0;265;0;0;S
4;2015;5;1;13;31;201;7;2;A;514;514;4;0;179;235;6;3;290;0;0;S
4;2015;5;1;13;31;201;7;2;B;478;478;3;0;189;238;6;4;289;0;0;S
4;2015;5;1;13;31;201;7;2;C;527;527;3;0;189;250;7;1;305;0;0;S
4;2015;5;1;13;31;201;7;3;A;609;609;6;0;221;293;1;2;375;0;0;S
4;2015;5;1;13;31;201;7;3;B;626;626;5;0;238;329;0;3;403;0;0;S
4;2015;5;1;13;31;201;7;4;A;404;404;6;0;216;216;7;2;220;0;0;S
4;2015;5;1;13;31;201;7;4;B;414;414;4;0;125;205;2;1;259;0;0;S
4;2015;5;1;13;31;201;7;5;A;512;512;7;0;227;295;7;1;385;0;0;S
4;2015;5;1;13;31;201;7;5;B;586;586;4;0;238;311;10;2;422;0;0;S
4;2015;5;1;13;31;201;7;5;C;547;547;6;0;204;269;6;3;378;0;0;S
4;2015;5;1;13;31;201;7;6;A;613;613;4;0;239;335;4;11;415;0;0;S
4;2015;5;1;13;31;201;7;6;B;666;666;2;0;287;376;7;3;461;0;0;S
4;2015;5;1;13;31;201;7;6;C;660;660;4;0;266;345;8;4;435;0;0;S
4;2015;5;1;13;31;201;7;7;A;642;643;8;0;265;343;9;4;409;0;0;S
4;2015;5;1;13;31;201;7;7;B;720;720;2;0;287;371;8;0;482;0;0;S
4;2015;5;1;13;31;201;7;7;C;632;632;1;0;251;325;7;5;409;0;0;S
4;2015;5;1;13;31;201;7;8;A;550;550;6;0;215;278;2;3;350;0;0;S
4;2015;5;1;13;31;201;7;8;B;599;599;2;0;232;316;7;1;372;0;0;S
4;2015;5;1;13;31;201;7;9;A;583;584;6;0;199;263;2;1;349;0;0;S
4;2015;5;1;13;31;201;7;9;B;689;689;11;0;226;321;10;2;414;0;0;S
4;2015;5;1;13;31;201;7;9;C;641;641;9;0;207;285;7;1;389;0;0;S
4;2015;5;1;13;31;201;7;10;A;682;682;8;0;228;323;7;1;399;0;0;S
4;2015;5;1;13;31;201;7;10;B;788;788;4;0;260;358;4;0;449;0;0;S
4;2015;5;1;13;31;201;7;11;A;502;502;9;0;189;247;4;2;310;0;0;S
4;2015;5;1;13;31;201;7;11;B;584;584;5;0;199;263;4;2;337;0;0;S
4;2015;5;1;13;31;201;7;11;C;599;599;5;0;228;302;6;3;378;0;0;S
4;2015;5;1;13;31;201;7;12;A;560;560;2;0;242;299;5;4;371;0;0;S
4;2015;5;1;13;31;201;7;12;B;581;581;1;0;220;302;5;5;376;0;0;S
4;2015;5;1;13;31;201;7;13;A;411;411;1;0;194;231;1;2;286;0;0;S
4;2015;5;1;13;31;201;7;13;B;416;416;1;0;188;225;6;5;275;0;0;S
4;2015;5;1;13;31;201;7;14;A;563;563;2;0;212;275;6;2;343;0;0;S
4;2015;5;1;13;31;201;7;14;B;538;538;8;0;164;247;5;1;313;0;0;S
4;2015;5;1;13;31;201;7;15;A;578;578;2;0;258;334;6;5;408;0;0;S
4;2015;5;1;13;31;201;7;15;B;628;628;2;0;250;329;7;3;407;0;0;S
4;2015;5;1;13;31;201;7;16;U;720;720;2;0;309;384;2;2;455;0;0;S
4;2015;5;1;13;31;201;7;17;U;551;551;0;0;248;318;5;4;370;0;0;S
4;2015;5;1;13;31;201;7;18;A;543;542;3;0;212;289;4;3;363;0;0;S
4;2015;5;1;14;20;71;4;1;B;539;539;2;0;193;254;16;4;320;0;0;S
4;2015;5;1;14;20;71;4;2;A;543;543;1;0;201;270;5;3;351;0;0;S
4;2015;5;1;14;20;71;4;2;B;562;562;1;0;220;279;15;6;345;0;0;S
4;2015;5;1;17;46;250;13;26;U;896;896;5;0;298;523;0;1;686;0;0;S
4;2015;5;1;17;46;250;13;27;A;510;510;2;0;201;260;2;5;373;0;0;S
4;2015;5;1;17;46;250;13;27;B;527;527;6;0;202;242;1;6;398;0;0;S
4;2015;5;1;17;46;250;13;28;A;491;495;1;0;170;296;7;2;387;0;0;S
4;2015;5;1;17;46;250;13;28;B;599;599;1;0;278;368;4;2;470;0;0;S
4;2015;5;1;17;3;65;7;26;A;531;531;4;0;213;292;3;4;350;0;0;S
4;2015;5;1;17;3;65;7;26;B;518;518;13;0;202;265;3;1;325;0;0;S
4;2015;5;1;17;3;66;1;1;U;655;655;3;0;189;241;1;2;301;0;0;S
4;2015;5;1;17;3;66;1;2;A;549;549;1;0;198;283;3;2;342;0;0;S
4;2015;5;1;17;3;66;1;2;B;580;580;1;0;221;304;0;6;379;0;0;S
4;2015;5;1;17;3;66;1;3;U;844;844;2;0;350;440;5;9;527;0;0;S
4;2015;5;1;17;3;66;1;4;U;561;561;1;0;192;258;1;4;343;0;0;S
4;2015;5;1;17;3;66;1;5;U;671;671;1;0;273;340;2;2;422;0;0;S
4;2015;5;1;17;3;66;1;6;A;596;596;0;0;192;265;3;2;328;0;0;S
4;2015;5;1;17;3;66;1;6;B;440;440;0;0;153;222;4;4;257;0;0;S
4;2015;5;1;17;3;66;1;6;C;543;543;1;0;174;229;2;2;296;0;0;S
4;2015;5;1;17;3;66;2;1;A;460;460;1;0;194;243;1;0;323;0;0;S
4;2015;5;1;17;3;66;2;1;B;513;513;1;0;219;290;8;8;355;0;0;S
4;2015;5;1;17;3;66;2;2;A;516;516;0;0;218;303;2;6;364;0;0;S
4;2015;5;1;17;3;66;2;2;B;557;557;2;0;239;327;8;6;377;0;0;S
4;2015;5;1;17;3;66;2;3;A;625;625;1;0;240;314;5;5;397;0;0;S
4;2015;5;1;17;3;66;2;3;B;715;715;1;0;302;398;14;4;473;0;0;S
4;2015;5;1;17;3;66;2;4;A;574;574;1;0;235;310;4;4;381;0;0;S
4;2015;5;1;17;3;66;2;4;B;588;588;3;0;215;332;5;2;401;0;0;S
4;2015;5;1;17;3;66;3;1;A;549;549;8;0;174;250;4;3;306;0;0;S
4;2015;5;1;17;3;66;3;1;B;573;573;8;0;191;263;2;6;330;0;0;S
4;2015;5;1;17;3;66;4;1;A;773;773;1;0;318;417;16;12;525;0;0;S
4;2015;5;1;17;3;66;4;1;B;771;771;3;0;319;437;11;6;560;0;0;S
4;2015;5;1;17;3;66;4;2;A;627;627;0;0;265;352;7;3;440;0;0;S
4;2015;5;1;17;3;66;4;2;B;615;615;1;0;263;348;9;2;434;0;0;S
4;2015;5;1;17;3;66;4;3;A;437;437;0;0;178;229;7;4;288;0;0;S
4;2015;5;1;17;3;66;4;3;B;474;474;0;0;205;263;5;6;327;0;0;S
4;2015;5;1;17;3;66;4;4;U;781;781;0;0;311;426;7;3;517;0;0;S
4;2015;5;1;17;3;66;4;5;A;445;445;0;0;172;234;5;6;297;0;0;S
4;2015;5;1;17;3;66;4;5;B;466;466;0;0;185;253;3;10;321;0;0;S
4;2015;5;1;17;3;66;4;6;A;509;509;0;0;209;276;3;4;328;0;0;S
4;2015;5;1;17;3;66;4;6;B;531;531;1;0;210;279;1;2;342;0;0;S
4;2015;5;1;17;3;66;4;7;A;449;449;0;0;170;221;4;2;282;0;0;S
4;2015;5;1;17;3;66;4;7;B;459;459;0;0;198;252;4;2;296;0;0;S
4;2015;5;1;17;3;66;4;8;A;647;647;0;0;229;338;3;2;449;0;0;S
4;2015;5;1;17;3;66;4;8;B;785;785;1;0;241;381;10;4;526;0;0;S
4;2015;5;1;17;3;66;4;9;A;638;638;0;0;215;299;5;4;423;0;0;S
4;2015;5;1;17;3;66;4;9;B;703;703;3;0;254;357;3;8;457;0;0;S
4;2015;5;1;17;3;66;4;10;A;441;441;0;0;167;231;4;3;293;0;0;S
4;2015;5;1;17;3;66;4;10;B;619;619;2;0;241;344;6;6;416;0;0;S
4;2015;5;1;17;3;66;4;10;C;571;571;3;0;215;281;6;2;384;0;0;S
4;2015;5;1;17;3;66;4;11;A;605;605;3;0;232;295;6;3;376;0;0;S
4;2015;5;1;17;3;66;4;11;B;662;662;0;0;283;354;5;6;436;0;0;S
4;2015;5;1;17;3;66;4;12;U;741;741;2;0;309;396;7;7;490;0;0;S
4;2015;5;1;17;3;66;4;13;A;604;604;3;0;215;304;7;2;395;0;0;S
4;2015;5;1;17;3;66;4;13;B;670;670;1;0;272;355;13;6;440;0;0;S
4;2015;5;1;17;3;66;4;14;A;569;569;6;0;212;285;7;2;333;0;0;S
4;2015;5;1;17;3;66;4;14;B;619;619;1;0;210;288;2;0;362;0;0;S
4;2015;5;1;17;3;66;4;15;U;790;790;2;0;290;400;15;11;499;0;0;S
4;2015;5;1;17;3;66;4;16;U;779;779;2;0;294;411;11;3;518;0;0;S
4;2015;5;1;17;3;66;4;17;A;755;755;2;0;239;342;9;5;506;0;0;S
4;2015;5;1;17;3;66;4;17;B;818;818;1;0;288;403;16;5;555;0;0;S
4;2015;5;1;17;3;66;4;18;A;542;542;4;0;241;314;5;5;360;0;0;S
4;2015;5;1;17;3;66;4;18;B;669;669;1;0;273;381;6;7;450;0;0;S
4;2015;5;1;17;3;66;5;1;A;438;438;1;0;216;263;5;5;315;0;0;S
4;2015;5;1;17;3;66;5;1;B;678;678;3;0;288;370;8;6;480;0;0;S
4;2015;5;1;17;3;66;5;1;C;534;534;1;0;242;303;3;5;379;0;0;S
4;2015;5;1;17;3;66;5;2;U;797;797;0;0;328;441;11;8;527;0;0;S
4;2015;5;1;17;3;66;5;3;A;450;450;0;0;171;234;2;5;278;0;0;S
4;2015;5;1;17;46;257;1;3;A;584;584;7;0;339;406;5;5;452;0;0;S
4;2015;5;1;17;46;257;1;3;B;596;596;1;0;325;404;6;7;468;0;0;S
4;2015;5;1;17;46;257;1;4;A;618;618;2;0;319;416;4;8;478;0;0;S
4;2015;5;1;17;46;257;1;4;B;608;608;4;0;309;409;6;12;454;0;0;S
4;2015;5;1;17;46;258;1;1;A;634;634;20;0;279;390;7;4;484;0;0;S
4;2015;5;1;17;46;258;1;1;B;587;587;18;0;271;359;2;5;436;0;0;S
4;2015;5;1;17;46;258;1;2;A;439;439;9;0;194;276;2;9;332;0;0;S
4;2015;5;1;17;46;258;1;2;B;655;655;7;0;301;413;7;10;502;0;0;S
4;2015;5;1;17;46;258;1;2;C;426;426;7;0;199;266;3;7;326;0;0;S
4;2015;5;1;17;46;259;1;1;U;535;535;26;0;290;392;5;16;441;0;0;S
4;2015;5;1;17;46;260;1;1;A;577;577;2;0;305;400;4;9;470;0;0;S
4;2015;5;1;17;46;260;1;1;B;550;550;0;0;269;349;13;1;426;0;0;S
4;2015;5;1;17;46;260;1;1;C;731;731;1;0;355;490;14;14;586;0;0;S
4;2015;5;1;17;46;260;1;2;U;736;736;0;0;374;470;3;5;584;0;0;S
4;2015;5;1;17;46;261;1;1;A;870;871;4;0;399;598;7;13;720;0;0;S
4;2015;5;1;17;46;261;1;1;B;877;877;9;0;412;595;9;13;716;0;0;S
4;2015;5;1;17;46;262;1;1;U;232;232;0;0;69;124;5;7;150;0;0;S
4;2015;5;1;17;46;263;1;1;U;336;336;72;0;158;230;3;2;262;0;0;S
4;2015;5;1;17;46;902;1;1;U;374;374;0;0;236;307;7;3;332;0;0;S
4;2015;5;1;17;46;903;1;1;A;762;762;16;0;287;386;6;0;515;0;0;S
4;2015;5;1;17;46;903;1;1;B;838;839;15;0;340;442;11;6;542;0;0;S
